school_id,school_name,year_school_opened,admission_type,governance,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,school_year
7100,Jay Cooke School,1923,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7110,Warren G. Harding School,1924,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2020-21
7120,Samuel Fels High School,1954,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
7130,General Louis Wagner School,1928,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2020-21
7150,Juniata Park Academy,2007,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7200,Clara Barton School,1925,Neighborhood,District,1,1,1,0,0,0,0,0,0,0,0,0,0,2020-21
7220,Laura H. Carnell School,1931,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7260,Ellwood School,1957,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7270,Thomas K. Finletter School,1930,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7280,Benjamin Franklin School,1915,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7290,Allen M. Stearne School,1968,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7300,Francis Hopkinson School,1927,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7310,Feltonville Intermediate School,1908,Neighborhood,District,0,0,0,1,1,1,0,0,0,0,0,0,0,2020-21
7320,Julia W. Howe School,1913,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7330,Henry W. Lawton School,1973,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7350,James R. Lowell School,1913,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2020-21
7360,John Marshall School,1909,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7370,"Grover Washington, Jr. School",2000,Neighborhood,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2020-21
7380,Alexander K. McClure School,1910,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7390,Andrew J. Morrison School,1924,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7400,Olney School,1900,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7430,James J. Sullivan School,1930,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7440,Bayard Taylor School,1907,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7460,William H. Ziegler School,1957,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7470,Bridesburg School,1958,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7490,Prince Hall School,1971,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7500,Feltonville School of Arts and Sciences,1993,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2020-21
7510,Mary M. Bethune School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
7530,William Rowen School,1938,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
7730,Roberto Clemente School,1916,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2020-21
8010,Abraham Lincoln High School,1950,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8020,Northeast High School,1957,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8030,George Washington High School,1963,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8040,Arts Academy at Benjamin Rush,2008,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8070,OIC CADI,2004,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8080,Excel Academy North,2005,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8090,Swenson Arts and Technology High School,2000,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8100,Gateway to College - Community College of Philadelphia,2006,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8120,Woodrow Wilson School,1928,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2020-21
8140,Austin Meehan School,1970,Neighborhood,District,0,0,0,0,0,0,0,1,1,0,0,0,0,2020-21
8160,Baldi School,1971,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2020-21
8190,One Bright Ray - Fairhill Campus,2004,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8200,Ethan Allen School,1930,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
8210,Joseph H. Brown School,1937,Neighborhood,District,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
8230,Kennedy C. Crossan School,1924,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
8240,Hamilton Disston School,1924,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
8250,Edwin Forrest School,1929,Neighborhood,District,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
8260,Fox Chase School,1949,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
8270,Thomas Holme School,1950,Neighborhood,District,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
8300,Mayfair School,1949,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
8310,J. Hampton Moore School,1952,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
8340,Solomon Solis-Cohen School,1948,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
8350,Gilbert Spruance School,1949,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
8360,Rhawnhurst School,1949,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
8370,Watson Comly School,1929,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
8380,Louis H. Farrell School,1959,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
8390,A.L. Fitzpatrick School,1960,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
8400,Anne Frank School,1962,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
8410,Robert B. Pollock School,1962,Neighborhood,District,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
8420,Stephen Decatur School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
8430,Joseph Greenberg School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
8440,William H. Loesche School,1965,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
8450,YES Philly,2013,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8460,Philadelphia Learning Academy South,2009,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8470,Philadelphia Learning Academy North,2009,Alternative,District,0,0,0,0,0,0,0,0,1,1,1,1,1,2020-21
8540,Pennypack House School,1952,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8560,The Workshop School,2013,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8690,Crossroads Accelerated Academy,2009,Alternative,District,0,0,0,0,0,0,0,1,1,1,1,0,0,2020-21
8770,John Hancock Demonstration School,2016,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
8780,Philadelphia Virtual Academy,2013,Virtual,District,0,0,0,0,0,0,1,1,1,1,1,1,1,2020-21
8860,One Bright Ray Mansion,2018,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8870,One Bright Ray Mansion Evening,2018,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8890,One Bright Ray - Simpson Campus,2007,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
8900,Re-Engagement Center,2008,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3301,Community Academy of Philadelphia Charter School,1997,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3302,Harambee Institute of Science and Technology Charter School,1997,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3304,YouthBuild Philadelphia Charter School,1997,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-21
3306,Christopher Columbus Charter School,1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3307,Eugenio Maria De Hostos Charter School,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3308,Inquiry Charter School,1998,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
3309,Imhotep Institute Charter High School,1998,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3310,Laboratory Charter School of Communication and Languages,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3312,Multicultural Academy Charter School,1998,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3313,"Preparatory Charter School of Mathematics, Science, Technology and Careers",1998,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3314,West Oak Lane Charter School,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3315,Alliance For Progress Charter School,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3318,Freire Charter School,1999,Citywide,Charter,0,0,0,0,0,1,1,1,1,1,1,1,1,2020-21
3321,"Math, Civics and Sciences Charter School",1999,Citywide,Charter,0,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3322,Philadelphia Academy Charter School,1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3323,Mastery Charter School at Hardy Williams,1999,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3326,Universal Institute Charter School,1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3328,"Mathematics, Science, and Technology Community Charter School (MaST)",1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3329,Young Scholars Charter School,1999,Citywide,Charter,0,0,0,0,0,0,1,1,1,0,0,0,0,2020-21
3331,Franklin Towne Charter High School,2000,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3332,Mariana Bracetti Academy Charter School,2000,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3333,Esperanza Academy Charter School,2000,Citywide,Charter,0,0,0,0,1,0,1,1,1,1,1,1,1,2020-21
3334,New Foundations Charter School,2000,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3335,People for People Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,1,1,2020-21
3336,Philadelphia Performing Arts: A String Theory Charter School,2000,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3337,Global Leadership Academy Charter School,2000,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3341,Independence Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3353,KIPP DuBois Charter School,2015,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3357,West Philadelphia Achievement Charter School,2002,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
3358,Philadelphia Electrical and Technology Charter School,2002,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3359,Richard Allen Preparatory Charter School,2001,Citywide,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2020-21
3360,Russell Byers Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3361,Mastery Charter School at Lenfest,2001,Citywide With Criteria,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2020-21
3362,Wissahickon Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3364,First Philadelphia Preparatory Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3365,Green Woods Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3366,Maritime Academy Charter School (MACHS),2003,Citywide,Charter,0,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3368,Belmont Charter School,2005,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3370,KIPP Philadelphia Charter School,2003,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3372,Discovery Charter School,2003,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3378,Philadelphia Montessori Charter School,2004,Citywide,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
3379,Ad Prima Charter School,2004,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3383,Mastery Charter School at Shoemaker,2006,Citywide With Criteria,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2020-21
3384,Folk Arts-Cultural Treasures Charter School,2005,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3385,Mastery Charter School at Thomas Campus,2005,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3386,Northwood Academy Charter School,2005,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3388,Boys Latin of Philadelphia Charter School,2007,Citywide,Charter,0,0,0,0,0,0,1,1,1,1,1,1,1,2020-21
3389,Keystone Academy Charter School,2007,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3392,Southwest Leadership Academy Charter School,2007,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3393,Mastery Charter School at Pickett,2007,Citywide With Criteria,Charter,0,0,0,0,0,0,1,1,1,1,1,1,1,2020-21
3394,Pan American Academy Charter School,2008,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3395,Antonia Pantoja Charter School,2008,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3396,KIPP West Philadelphia Preparatory Charter School,2009,Citywide With Criteria,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2020-21
3399,Sankofa Freedom Academy Charter School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3403,Franklin Towne Charter Elementary School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3404,Tacony Academy Charter School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-21
3406,Aspira Charter School at Stetson,2010,Neighborhood,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2020-21
3407,Mastery Charter School at Harrity,2010,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3408,Mastery Charter School at Mann,2010,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
3409,Mastery Charter School at Smedley,2010,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
3410,Universal Charter School at Bluford,2010,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
3411,Universal Charter School at Daroff,2010,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3412,Mastery Charter School at Douglass,2010,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3414,Aspira Charter School at Olney,2011,Neighborhood,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3415,Mastery Charter School at Clymer,2011,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
3416,Mastery Charter School at Gratz,2011,Neighborhood,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2020-21
3417,Universal Charter School at Audenried,2011,Neighborhood,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3418,Universal Charter School at Vare,2011,Neighborhood,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2020-21
3419,Lindley Academy Charter at Birney,2011,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3420,Mastery Charter School at Cleveland,2012,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3421,Universal Charter School at Creighton,2012,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3422,The Philadelphia Charter School for Arts and Sciences,2012,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3423,Memphis Street Academy Charter School at J.P. Jones,2012,Neighborhood,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2020-21
3424,Universal Charter School at Alcorn,2013,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3426,Mastery Charter School at Pastorius,2013,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3427,Mastery Charter School at Wister,2016,Neighborhood,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2020-21
3428,Global Leadership Academy at Huey,2016,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2020-21
3437,KIPP North Philadelphia Charter School,2018,Citywide,Charter,1,1,1,1,0,0,0,0,0,0,0,0,0,2020-21
3438,Deep Roots Charter School,2018,Citywide With Criteria,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
3439,Mastery Prep Elementary Charter School,2018,Citywide,Charter,1,1,1,1,1,0,0,0,0,0,0,0,0,2020-21
3440,MaST Community Charter School II,2016,Citywide,Charter,1,1,1,1,1,1,1,1,0,1,1,0,0,2020-21
3441,TECH Freire Charter School,2016,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2020-21
3442,Independence Charter School West,2016,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,0,0,0,0,0,2020-21
3443,KIPP West Philadelphia Charter School,2016,Citywide,Charter,1,1,1,1,1,0,0,0,0,0,0,0,0,2020-21
3445,MAST III Charter School,2019,Citywide With Criteria,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2020-21
3446,Philadelphia Hebrew Charter,2019,Citywide,Charter,1,1,1,0,0,0,0,0,0,0,0,0,0,2020-21
8130,Northeast Community Propel Academy,2021,Neighborhood,District,1,1,1,1,1,1,1,1,0,0,0,0,0,2021-22
1010,John Bartram High School,1939,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
1020,West Philadelphia High School,1911,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
1030,High School of the Future,2006,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
1050,Paul Robeson High School for Human Services,2003,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
1100,William L. Sayre High School,1950,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
1130,William T. Tilden School,1927,Neighborhood,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2021-22
1190,Motivation High School,2004,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
1200,John Barry School,2007,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1230,William C. Bryant School,1903,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1250,Joseph W. Catharine School,1937,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
1260,Benjamin B. Comegys School,1911,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1280,Sadie Alexander School,2001,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1290,Andrew Hamilton School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1300,Avery D. Harrington School,1927,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1340,Henry C. Lea School,1914,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1350,William C. Longstreth School,1971,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1360,Morton McMichael School,1963,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1370,S. Weir Mitchell School,1916,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1380,Thomas G. Morton School,1971,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
1390,Samuel Powel School,1961,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2021-22
1400,John M. Patterson School,1921,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2021-22
1410,James Rhoads School,1960,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1420,Martha Washington School,1930,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1440,Penrose School,1971,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1460,Add B. Anderson School,1963,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1470,Alain Locke School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1490,Rudolph Blankenburg School,1925,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
1580,Middle Years Alternative School,1972,Citywide,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
2000,South Philadelphia High School,1957,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
2010,Benjamin Franklin High School,1958,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
2020,High School for Creative and Performing Arts,1997,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
2050,Science Leadership Academy Middle School,2016,Neighborhood,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2021-22
2140,Julia R. Masterman School,1933,Special Admit,District,0,0,0,0,0,1,1,1,1,1,1,1,1,2021-22
2160,Furness High School,1912,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
2190,D. Newlin Fell School,1924,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2210,Bache-Martin School,1906,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2240,F. Amedee Bregy School,1923,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2260,George W. Childs School,1927,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2290,Franklin Learning Center,1978,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
2310,Camelot Academy,2004,Alternative,Contracted,0,0,0,0,0,0,1,1,1,1,1,1,1,2021-22
2320,Stephen Girard School,1959,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2021-22
2340,General George A. McCall School,1909,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2370,Delaplaine McDaniel School,1937,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2380,William M. Meredith School,1931,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2390,Robert Morris School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2410,Girard Academic Music Program,1914,Special Admit,District,0,0,0,0,0,1,1,1,1,1,1,1,1,2021-22
2450,Edwin M. Stanton School,1926,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2470,Albert M. Greenfield School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2480,Chester A. Arthur School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2490,Laura W. Waring School,1956,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2510,Fanny Jackson Coppin School,1925,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2520,Abram S. Jenks School,1897,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
2530,Phila. Juv. Justice Services Ctr. School,2012,Alternative,District,0,0,0,0,0,0,1,1,1,1,1,1,1,2021-22
2540,Francis S. Key School,1889,Neighborhood,District,1,1,1,1,1,1,1,0,0,0,0,0,0,2021-22
2580,Eliza B. Kirkbride School,1926,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2590,George W. Nebinger School,1925,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2620,Academy at Palumbo,2006,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
2630,George W. Sharswood School,1906,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2640,Southwark School,1905,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2650,Science Leadership Academy,2006,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
2670,Constitution High School,2006,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
2680,The Science Leadership Academy at Beeber,2014,Special Admit,District,0,0,0,0,0,1,1,1,1,1,1,1,1,2021-22
2690,John H. Taggart School,1917,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
2720,Vare-Washington School,1903,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3040,Excel Middle Years Academy,2017,Alternative,Contracted,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
3190,Crossroads at Hunting Park,2011,Alternative,District,0,0,0,1,1,1,1,0,0,0,0,0,0,2021-22
3210,Ben Franklin High School EOP,2012,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
